<<<<<<< HEAD
-6654.98 -2648.22
-9794.28 1944.83
1672.5 -1398.33
-3289 6129.07
5492.51 4795.96
2253.86 2647.35
-6107.4 4777.6
-2302.9 -5712.56
7521.86 -8988.71
-3080.83 9196.95
8834.03 -1477.8
5869.85 -8802.5
-733.47 -9100.72
-4263.08 -6950.33
6990.55 -3766.78
4056.69 -9664.43
3585 4262.41
2280.4 -4742.5
-7135.91 8991.4
-8613.43 8356.6
3787.35 3640.43
1003.95 7679.95
-1581.97 8701.05
-8032.61 -4060.11
9712.34 -1113.44
-4863.16 8546.37
7408.76 -8993.31
9743.87 -3324.71
-8094.03 -4519.21
-275.035 8896.52
1714.01 -6218.34
9232.09 -4700.99
8044.07 1512.49
556.506 -9091.84
503.885 1943.08
9264.76 -5708.76
-4416.49 268.711
-8028.81 4001.54
-1030.24 -6061.42
9941.42 -1317.89
2825.14 -4921.73
-2771.52 233.905
-3915.04 -3027.65
6909.2 -2009.07
2453.14 -3365.84
-3112.55 -5832.85
415.819 -3880.46
-533.844 -1540.11
7632.03 -9977.34
-631.952 -1864.09
1965.74 -1367.19
2427.15 7549.25
8901.52 4398.34
1550.78 -2128.72
8336.92 1492.21
6553.39 1162.07
6570.47 -6218.14
-8604.03 -7344.57
754.211 8305.17
646.364 -6792.65
-5060.67 7533.81
-2625.5 5355.15
-6346.65 6840.66
-6184.96 -8714.62
6863.32 3183.09
-578.712 -1170.94
-8184.11 -8151.56
-3621.69 -9282.59
6246.78 7929.09
-1411.31 4583.7
-578.702 -4857.93
-4254.23 -4008.23
-1076.07 -2858.26
-1352.79 9678.15
-4553.09 9293.57
-7114.5 386.237
6827.38 259.997
-4258.61 -9519.26
-2899.35 -443.575
-8233.89 -6036.03
-7260.49 1187.4
2793.03 -5444.6
3035.84 9171.34
-4727.19 -717.385
7100.43 3861.5
-6133.68 -3478.28
9003.57 -387.917
2513.5 -2072.5
6753.82 -8839.3
-2394.35 -7799.27
-9545.73 491.146
2586.97 7281.66
-9248.86 8328.35
7762.39 -2148.2
-2115.22 9528.51
1815.77 624.293
715.906 -5391.2
5179.7 -6248.26
-6219.87 -9547.49
3034.36 -9119.44
4314.01 6900.67
-2597.72 3317.58
-3487.24 9915.78
-8754.92 -6733.42
-8923.52 -1149.27
-4532.69 -8469.25
9341.88 8054.28
8812.41 -9906.98
6382.63 6574.8
-2055.19 -5732.59
6103.31 9760.58
4891.71 -3180.79
-5630.62 71.4037
570.956 -1850.49
523.913 -6394.69
-969.939 -5162.08
-9494.01 6432.34
8155.5 -2981.26
6348.12 9400.58
285.322 7424.6
-1748.69 5752.63
8955.35 -2406.82
3806.91 7767.76
-2313.8 189.544
4342.56 5631.02
4456.96 445.863
5391.6 -651.335
7265.08 9760.97
9420.07 -2163.97
-2089.52 -56.0186
1441.34 6940.54
4781.9 1947.33
3372.88 2937.4
8966.07 -279.003
2337.98 -748.606
-2854.41 -9410.71
-4995.97 -3899.06
-1817.53 8810.94
-6131.31 5868.67
-999.519 8211.25
1499.69 -6542.56
-1342.89 -3108.71
2806.1 -4077.81
-3347.74 2226.17
3758.22 4562.74
-7829.85 -4800.44
1503.28 6952.06
7146.89 -5123.84
-110.545 6112.97
4597.16 -7772.57
-4635.64 -8257.25
-7183.28 368.386
-2156.31 999.189
-820.677 1712.38
-3132.14 8179.8
-76.3656 8367.56
-8362.76 8580.75
-4741.16 4443.35
-5497.06 1911.11
-3330.48 8261.16
-3526.15 -1160.32
-6539.28 7977.12
-4208.27 -9392.39
-7146.72 5681.19
6720.58 7450.44
7908.62 -7915.06
9193.19 -9274.66
2453.33 -2963.12
1724.53 -8367.35
8749.26 8592.39
9812.45 -1327.1
6959.94 -8550.3
-2746.36 -7781.21
5893.04 1756.58
4129.89 -7437.43
17.7376 -9396.26
1402.24 3478.46
8580.86 7193.97
4086.07 -8565.85
2875.16 806.65
8884.59 783.778
2891.59 8077.78
1509.11 -4655.09
-4885.34 -6766.36
-3022.44 -6136.08
-8173.97 -3209.99
2536.81 8785.97
-1760.29 9790.46
-8995.24 -5867.25
1547.04 5134.66
-3304.68 -8435.23
5738.4 8097.56
5043.23 4319.26
5291.53 -870.698
5753.41 -1833.31
9935.95 4638
8950.47 2827.54
2715.77 459.585
8172.45 7830.43
3693.23 -4849.98
-8305.65 5519.26
1940.03 4231.16
4305.23 -9820.26
4021.61 5309.99
-5687.5 -4431.35
444.652 1007.82
-2866.58 -3816.95
-894.624 -7823.34
-9497.69 -5603.09
1305.96 6255.72
2563.6 1241.91
893.72 1514.07
-5930.55 -6390.51
-8026.34 -7758.09
-8560.08 5666.88
-2608.08 -6865.73
1186.14 9331.95
7365.43 -4508.63
9511.7 1387.04
-9198.64 -6175.81
6955.69 1246.01
4832.01 -5910.88
7429.06 -6062.62
-3734.23 7931.38
-1665.71 7571.73
4187.1 -9102.11
-1186.36 -4919.18
2411.96 2883.1
-1309.69 4385.62
5125 130.236
52.4976 -7483.07
3264.51 -8761.37
-8151.12 629.935
-3270 -8639.42
-7983.02 -2468.64
-4815.23 8972.67
8777.38 -9983.23
-6938.21 6206.44
-6045.85 -672.44
4137.82 2288.44
-3100.71 -1675.08
3186.34 5712.94
3405.74 -4401.7
-1403.96 -7903.95
9983.91 -6278.96
2226.28 36.4114
-3762.03 -4509.21
1275.05 -1913.15
6120.73 8005.05
-552.576 8137.7
-4463.59 4632.19
7110.37 -5686.21
4648.96 -9827.84
-9479.77 8603.12
-500.283 4658.05
891.562 6399.01
-7017.03 -5922.1
2111.95 6388.7
-323.805 -9292.02
8484.75 -339.891
-5570.98 711.035
9696.52 666.989
6201.83 971.566
8753.84 2322.55
-1023.39 -1798.74
460.253 4513.03
-7166.55 -2429.38
8826.81 7482.41
-2257.22 9347.05
6085.53 7242.5
4005.1 -3022.91
3641.51 6988.06
1054.99 -4246.55
3376.77 -9268.81
-3538.56 1861.52
391.297 890.462
-7427.45 87.817
-8442.55 8774.38
-8940.62 -9688.71
1096.93 35.9968
-1487.45 -8442.82
-5450.98 1346
-872.196 -6624.16
-1171.59 6870.58
-7277.12 -5086.05
4113.08 6727.98
1891.04 -2245.41
3716.04 -7053.97
3508.04 -2907.19
-6322.78 9969.48
8954.33 4068.52
859.942 -8473.12
-5843.67 2417.39
-9698.74 -4784.28
2728.68 1398.19
5251.71 -8758.77
2955.37 9800.74
2587.23 -7916.83
-6823.43 -8584.36
8953.76 -4100.54
-3670.41 3066.84
-7372.57 8220.63
-9178.58 6343.48
-8833.34 4329.46
-6563.71 -5156.11
4298.94 -7609.38
8912.4 -4841.11
-6082.5 -6931.26
7576.28 -5781.24
-1715.54 304.96
5616.94 -6463.83
1546.19 -1427.69
-6663.09 -5866.58
655.483 -3486.52
-4450.94 -390.761
2412.93 1878.65
-7323.92 5040.37
99.2826 -6502.5
1383.85 1265.95
7826.96 4820.13
6109.83 2125.91
7210.75 5022.24
7284.79 -8871.75
8090.97 4861.07
-4653 -3624.57
-4833.97 -9036.06
-88.4012 6712.22
-463.747 3248.51
-9154.36 -9808.26
9761.98 -3605.3
-199.025 2174.92
8273.35 2477.05
-2784.71 -1627.37
5974.55 8599.13
9638.58 3801.51
3419.27 5748.41
-4072.58 630.015
770.649 -6787.79
1758.26 -1138.38
8073.28 7105.26
5237.05 -6760.69
8069.2 -4851.35
9951.53 -2394.54
8397.15 -9202.83
-2202.81 8159.14
-2808.13 7598.17
334.058 -4534.78
75.2186 7549.35
3837.85 -3950.23
6148.48 3476.43
9851.28 -432.255
-775.155 -4221.3
-9802.24 9995.49
-1009.09 1956.02
-1142.88 -2935.81
-938.72 -5905.83
303.497 -2869.52
-757.184 255.026
4735.94 -2360.03
1052.19 -7466.87
-4200.89 8244.06
-9868.7 6133.17
-6290.72 206.519
3682.51 7547.13
6256.29 -169.007
1023.56 6107.57
9398.74 -9751.6
-8113.74 9596.5
-9756.1 877.171
1552.52 -898.985
7941.36 -9386.2
3195.18 -1755.15
-2255.72 -7562
8499.88 -7519.78
77.9678 -447.927
-4986.65 5877.08
-2203.87 -4855.35
2010.25 1505.41
5351.17 -4307.24
-947.466 1607.46
5523.75 -9923.91
-2284.97 4922.49
-9675.5 -398.708
4518.99 -9431.6
-9521.54 -3928.5
-330.589 8419.82
-3314.7 -7135.41
-3335.33 4429.58
-4697.41 -4835.45
6909.8 5380.56
4716.63 -8076.85
1257.64 -7487.24
-2932.19 -6732.12
4018.17 -7581.02
-1039.36 -6929.3
4026.44 -5515.61
-6853.21 -8258.53
9406.88 -6528.71
1342.76 3925.87
-5960.31 1821.23
9997.37 3709.1
241.046 -3317.33
6573.69 6905.72
-8887.75 -8123.72
-7929.73 8022.05
7256.84 6786.9
9945.2 -1485.53
9299.66 -2986.99
1782.36 3317.83
-568.003 -9257
6388.53 -6541.56
-4772.61 9535.32
-4800.09 -5365.73
-6993.39 6542.68
8560.14 -2953.7
-1636.1 8557.52
-9244.6 8604.95
-4759.81 7329.09
5510.67 -3647.56
9205.37 7580.94
-5625.51 6462.21
4367.84 -5680.31
-5023.31 3667.5
1332.71 6759.04
-3014.67 -9235.3
7502.04 -6626.14
-5776.86 -7270.57
-7090.82 -576.943
-2636.29 -4084.21
-4034.26 -4076.15
2962.09 4329.64
-5518.63 3717.48
2934.59 -278.448
1046.58 -1554.74
6073.99 251.949
-3973.8 -9551.52
-3285.84 -9605.95
-5231.83 1690.85
4061.55 6100.87
-1550.11 -8953.12
6865.57 -4048.07
-5579.26 -8911.28
-1318.64 -2670.09
511.775 6045.07
3245.7 6477.51
-8031.08 -3792.21
807.149 -3549.72
9925.27 -6258.26
6171.83 971.846
2187 2245.82
-8776.2 8213.2
2694.3 -2062.04
8607.24 7462.47
9628.81 2668.79
3563.34 -1921.3
3715.68 428.913
4030.63 8136.41
1517.63 -7288.01
-4533.67 -7970.59
8757.06 8712.03
8506.92 -9274.02
-5080.19 -685.933
-2823.74 -5154.92
3055.8 -6651.91
5816.93 -4757.2
5593.91 7040.72
-6544 -1711.79
-5021.32 -7936.76
-4249.32 -5392.52
4732.03 9314.02
2686.18 -1552.29
-257.071 -3283.19
-3415.88 -8739.44
-571.198 2050.45
-6710.03 -1814.14
762.473 -8203.12
-1088.16 5682.28
1110.95 6088.09
-9472.63 -5833.24
9436.19 6344.29
-590.445 5030.1
3385.01 2865.55
-6681.69 8363.69
4928.79 -931.013
-7028.82 -339.176
-1617 5657.36
8108.53 8125.93
-7625.83 -5307.35
9386.49 1802.97
6743.1 -7323.54
9988.83 -2494.43
-5526.66 -1099.33
-6812.14 5584.29
-5011.24 -6284.78
9751.05 -5575.05
-9940.48 -839.396
9455.04 3444.53
-7973.84 -7226.65
1808.22 6954.95
1842.34 4779.4
-3384.23 -9774.65
436.76 -5275.7
8351.28 2810.93
-583.044 7737.77
-5386.1 -3839.94
-9585.77 -5397.27
3665.63 -5112.43
3503.4 6853.49
-9528.14 8492.16
-9431.29 -9777.09
-7082.9 -9371.77
-616.484 -7627.85
4072.76 1409.67
-4854.5 -4119.01
-1635.38 6987.85
-9339.61 4980.39
7213.19 1097.15
9704.69 5564.47
-6091.92 -878.355
3302.24 -1478.02
5281.7 3716.46
3124.71 -1052.67
8604.03 -3371.9
-4199.18 9075.9
-4879.74 -3630.46
9298.81 -1962.63
-3002.23 -1317.68
409.516 -8929.47
-9908 5555.02
-3048.48 -1543.39
2542.87 -2388.1
-6563 -243.944
8709.05 -6858.31
-4679.48 -7382.87
2263.33 8622.76
1139.1 -2454.97
2339.22 -5736.19
6492.37 943.258
891.914 -7706.81
19.1547 6012.18
-1337.27 -682.036
-5950.46 5660.5
8000.29 4459.06
6731.03 8092.28
14.0784 -6317.45
-3451.1 -7443.06
1294.45 -14.1051
2313 3.50409
3127.58 7633.52
2620.63 -4609.08
6256.28 -6240.26
2935.95 -1404.49
-1976.45 -571.683
9538.77 8915.46
1721.51 -442.079
4927.64 -9615.76
8875.88 8977.18
6044.74 6876.17
3436.24 2775.77
4968.46 -6549.68
6458.31 -8482.65
-3992.74 -2247.24
1503.25 8320.26
7756.27 -5369.17
5953.78 376.901
21.7463 2210.07
4136.64 -7042.3
-9194.42 -7839.82
2386.01 -9655.66
-8924.36 -5892.48
-97.7374 6003.28
-5508.24 -1221.85
4980.46 -9463.5
-4345.68 -1583.31
3312.26 -9377.22
1867.01 -229.427
-7859.87 7874.27
7523.34 3643.38
6194.53 5279.61
8274.21 2148.31
-4343.49 -1704.04
-5641.62 9793.14
1253.65 -4836.05
-8046.67 -6360.33
-4491.7 -6971.03
-2252.81 5410.56
9032.25 2238.95
-5811.29 4012.7
2775.44 -156.975
-7570.61 -3912.3
465.803 4296.4
5858.28 2605.93
2170.67 3381.61
-3750.69 -1634.81
-1338.78 -5476.48
-9486.5 4317.73
2819.48 -5128.12
4110.87 -5926.87
35.8361 6064.2
-2287.2 5544.13
9093.16 5459.98
954.69 8125.41
-2301.07 5143.4
2138.11 -9525.63
-5013.58 4567.5
-3437.92 5452.22
-1136.1 -7579.65
-1941.84 -8965.43
5801.97 4307.47
-600.233 -5536.81
8830.99 -86.7278
8780.91 1650.47
4785.15 2891.78
5723.6 -5179.01
-1044.02 -6563.61
-9634.88 -1950.85
8896.38 1319.81
-3825.44 -3404.69
-3536.79 8312.67
-2930.32 1449.63
2880.17 3631.76
-3098.15 -8255.93
6052.12 4960.01
-7221.35 1854.08
-732.523 2178.41
6317.27 -1901.53
-7908.32 5098.18
9748.94 6876.84
-2010.03 5472.53
-8302.17 6945.95
8908.93 -7937.05
-5004.91 7805.31
3382.76 1169.65
-5599.38 9845.97
-517.684 1470.3
1295.6 -7637.52
-4897.93 8197.45
-5893.44 -8845.82
3157.46 -3114.8
3008.27 -7575.07
9063.62 -674.464
523.402 -8844.7
-5576.28 272.338
8032.14 2413.69
-4255.13 9729.97
-640.362 -5346.2
-8207.08 4354.73
-7540.89 5175.69
-4475.62 -3140.27
5021.66 5006.7
8330.03 -3682.74
7369.18 -6567.9
-5485.29 -8524.26
-5413.72 7672.17
-1639.06 7594.55
-9902.9 -2575.44
-3079.92 620.503
-1420.14 1343.8
-9107.16 -3388
-6242.51 -3362.29
-3658.03 3117.13
1291.52 -1865.11
-2528.14 3750.63
-6689.42 2996.25
-9389.65 8332.24
-1997.05 8940.39
-5350.51 -4627.87
-7627.51 -835.797
-3152.13 -3041.23
-3163.63 5208.81
-5446.69 -3066.53
-7366.63 1473.39
7553.97 1213.23
-7182.8 8446.81
7825.23 -3425.31
-4915.47 -5832.81
9691.82 6376.04
2302.08 -2836.32
126.67 5612.66
-9840.07 737.025
3944.89 -1837.12
-322.588 8594.39
3535.01 2049.9
-2241.41 -9617.12
9008.66 4594.96
5591.69 -6438.02
-8471.57 8225.06
5035.37 9082.41
-561.714 7852.57
7529.22 -2736.49
-5572.74 -7386.25
1430.7 -5880.92
8989.79 -6267.22
1282.76 -883.535
9345.44 1442.69
9853.49 3290.34
9605.57 -469.098
1884.73 3140.57
-8419.2 9643.32
3523.45 -9410.54
4238.28 -884.866
-5848.56 5766.71
-2659.81 9186.81
4849.12 6778.48
7039.38 2378.34
-5958.01 -8533.36
4992.09 5472.69
-4414.28 3981.89
9205.48 6868.48
-6901.65 8550.92
-1688.83 -7048.16
1841.26 -2083.26
2482.75 -6274.02
-8942.69 4063.55
-6630.7 4580.76
4653.01 7607.58
-6304.11 8804.45
3374.3 1036.08
7991.27 -1776.58
-2185.44 5030.65
-9398.24 1856.55
6497.29 5593.86
-2670.76 -7916.99
-424.255 -3465.28
8951.49 2674.1
-4914.36 -2737.34
5625.94 6926.89
5179.4 -1891.31
-9347.12 6236.71
-7827.77 -5977.82
817.465 6825.24
-8370.23 4513.36
5629.69 5004.07
-4450.56 3620.96
-6772.51 3364
-1348.39 -6170.75
-4779.45 -4851.1
9423.11 2549.79
-2768.1 -1001.15
9084.51 -3816.61
-8327.05 -5829.86
3446.05 7298.89
-8902.96 -1374.55
-4592.43 -8250.08
-5137.84 -2420.19
-4227.9 5679.63
-5594.95 -2598.13
192.982 -9965.26
-7594.07 5742.42
3655.7 -4366.58
-893.577 -7692.69
-537.332 4326.97
-2543.79 -1114.23
-3123.24 4688.11
7884.62 -4038.73
-9128.5 9557.57
131.417 4317.56
6856.46 1228.46
-7056.99 -7735.96
2978.37 -2194.83
-156.156 8750.47
-6515.21 4248.89
-3847.66 3677.77
4283.64 -1441.73
-579.803 -2060.66
4191.69 8526.62
246.65 -6345.64
2853.59 7702.86
2540.13 9730.36
2390.96 424.754
-4308.37 3262.47
-17.6724 5823.05
-2419.98 -3161.21
-2948.5 523.03
-897.173 -9970.12
8328.2 8946.67
8780.35 -8187.01
3195.56 -5067.32
5490.76 -2520.8
3490.95 -5089.04
5418.54 -2317.36
-6562.42 -4334.81
1337 6291.17
-6631.95 -6122.87
6021.53 5759.01
4301.88 -8286.84
-978.522 -5715.79
7536.21 6601.5
1123 -5412.29
-2875.47 -9774.18
-5382.41 -4547.27
9172.49 -6602.06
-2734.28 2368.06
-1669.38 -7243.52
9847.26 -8178.42
-2332.56 5265.8
-495.785 1105.03
-9069.01 -9158.79
-2603.8 -5700.97
-5281.66 -6582.27
-9941.95 9020.22
-4869.11 -920.477
-6695.58 -7332.9
-4318.98 4427.42
-2745.18 2805.55
4653.24 1872.41
8258.28 3825.74
5270.35 -4476
-3806.2 -6399.03
-1719.52 -3958.94
-4577.45 5947.93
-8693.15 4926.76
-2947.05 -7762.16
5767.97 4449.15
-3463.12 -9513.69
7866.89 -3405.08
9506.53 -7002.22
5674.45 -7189.05
-4335.12 -8644.53
7238.37 2919.7
4161.03 1891.61
-5207.89 2419.31
-4282.65 -9937.54
7943.31 1911.15
-6336.57 -3776.21
7952.21 -914.02
-7828.28 9259.06
-5987.26 -775.323
-8503.1 9780.71
-6326.17 -1966.22
-9732.98 -8459.28
4628.71 9773.55
-5461.5 303.154
-7415.5 203.379
1658.62 9822.87
-6876.92 -4180.35
1714.48 -2084.8
8238.96 7431.84
-2022.34 6182.27
-657.012 1641.09
-7593.94 -2704.81
-9272.93 -5422.22
-3445.75 -5260.19
3802.46 -1948.84
-5479.47 7476.29
6084.94 -5212.45
9017.01 713.65
-5438.9 -6444.5
-8983.2 -2854.4
3758.88 2675.43
-3031.53 6881.96
8495.08 8682.95
-5202.84 6734.04
6114.79 2774.82
2916.3 -4542.22
-5584.09 5322.36
2752.97 -4857.02
9900.15 9307.23
-117.209 3702.61
-2641.62 4403.32
1178.9 -6556.67
9190.87 195.902
4156.98 -6248.03
3751.4 5173.78
897.564 -2489.72
-2150.79 7866.03
-5607.75 -3655.71
6548.98 -810.594
-6921.67 2663.77
-8035.78 5994.63
8121.55 -3619.87
1316.99 874.519
1523.11 1217.14
181.745 -8594.1
-5080.25 7540.13
5809.21 6098.64
-9016.54 5000.08
-3705.46 5140.43
8752.05 -9954.05
314.217 -350.389
-2443.77 8163.43
-2484.36 1948.48
-5492.28 -5935.37
-8862.11 -2413.95
6728.4 -6897.89
-6419.32 4849.95
-517.764 4897.67
-4275.54 -8994.66
-3885.19 5906.21
-7588.76 1034.56
3446.34 8220.46
-2866.8 4429.8
3220.54 3427.74
-429.77 1972.59
3473.69 9884.45
-8377.8 -8970.08
8047.87 -862.16
2978.4 -7444.41
3202.47 4116.29
141.639 -69.1375
7218.39 3722.32
-5219.19 -3299.37
-1380.01 505.273
-2294.03 4734.8
-3588.52 117.216
-4230.64 9857.82
-1662.33 2902.56
4287.62 -8441.79
-3669.7 -6142.15
3530.8 9803.99
-6257.71 5152.99
-9166.09 -8209.83
-5709.17 3812.31
-5654.24 7493.3
-2071.4 4487.4
-2575.84 -4853.01
-1790.28 2204.97
1847.62 6829.7
-7289.76 9553.6
1564.5 -878.277
-329.186 7333.86
-1020.46 8008.49
236.419 -6732.84
9566.7 6566.72
-2874.99 3097.49
6370.71 867.3
-1749.51 7204.62
2657.47 2541.32
1016.93 7003.23
34.6176 8945.53
1490.63 7458.78
-5907.47 9700.34
-336.252 5940.15
6530.05 2373.99
5493.75 -1905.45
-8504.29 -4835.44
-4571.59 475.257
-6826.95 5664.83
3742.42 -7260.25
2231.55 -9132.58
5837.24 -1397.74
1734.72 -5912.27
-4193.12 -5607.81
6629.05 6823.81
-8604.58 -3336.34
5769.34 2886.05
-5877.56 9861.87
2586.39 3786.19
5802.02 -883.563
-3839.82 1295.77
7210.99 -2344.11
6460.34 -7360.6
8131.15 9633.39
8304.23 1873.56
-7626.86 535.786
2740.99 8210.38
9138.04 -5524.29
-7701.9 -5055.08
-1132.1 8927.15
-8231.26 263.318
-4409.19 7538.08
-6850.64 -286.746
7399.95 5735.75
-6500.56 3201.98
-5147.81 -340.379
-5502.25 -7936.82
7315.51 -9041.91
-5297.42 5446.66
-9408.52 -6993.18
-2679.78 -7035.38
3542.6 -9938.79
-8825 2680.65
-5463.08 -6526.9
7625.57 3404.82
-7599.75 9394.31
-6331.86 -2008.94
6932.38 -3182.5
7704.32 4332.34
-7446.74 -8796.24
-2465.69 -2594.55
863.38 2032.06
-531.371 -1821.11
2990.15 4171.21
-6374.45 3581.63
7178.03 945.773
6546.25 720.628
1006.98 7721.25
-6598.73 5543.9
-8805.65 -8973.16
-1051.28 -6405.4
-9578.85 2616.86
1585.66 7353.53
9434.37 -710.026
1685.87 -8012.38
493.733 9220.18
-606.927 -8642.89
1252.24 8861.7
-463.996 -5757.6
3032.91 3161.55
7824.03 210.938
-5892.67 4370.28
-9068.43 5114.31
2091.52 -5667.16
658.212 3285.87
-4640.32 9606.94
6880.46 -4219.17
2223.8 -1533.88
-6865.63 1658.17
7756.09 4820.24
3645.79 -1750.17
4040.42 -6961.14
-393.06 -4707.34
-8099.44 9142.94
-464.939 4933.48
2304.5 -2640.91
-4855.58 6411.82
-8270.63 -3924.02
1526.13 3820.89
408.821 -7815.66
-2893.24 5768.5
-8208.72 -6012.78
-8450.66 4015.08
2453.34 -5316.3
-4326.76 209.434
9503.94 9319.03
8459.26 3544.36
-7642.1 -1933.8
8837.02 -5741.54
-2790.86 -1627.92
9191.94 9513.64
5731.17 -5663.65
5925.46 7460.54
412.333 -2548.4
1281.43 -9178.85
-364.059 8388.18
6589.66 1427.22
-7624.6 8138.99
-4557.7 4828.74
-7177.3 1115.54
-4961.82 -7673.36
434.578 -6502.56
5871 2792.47
1563.64 4708.02
7050.93 8772.78
-6919.9 6242.87
8286.43 8811.28
-9420.78 4211.89
6271.82 991.555
-8336.51 -2446.76
1812.71 1299.43
-4058.57 -1597.63
-7273.35 -1683.17
-3458.64 -1831.05
-6854.43 -635.942
9284.5 -1816.25
1690.7 -280.925
1681.19 -2438.31
-7488.45 -6755.17
-7730.29 9562.48
-7982.39 -4650.19
5805.35 -9695.96
-5838.91 6384.58
4515.93 -9567.09
-2623.87 6179.42
-2013.85 9188.84
-2521.16 3927.58
-2408.79 205.495
-7755.59 4132.57
8374.45 -4610.02
-6503.38 7658.94
3573.73 5187.32
-2621.98 -4745.09
-7250.99 -110.434
-1500.26 -4981.28
-547.952 517.349
368.537 -4742.6
821.385 4529.63
-8358.02 -4662.69
4962.53 -981.891
-8483.27 -7051.32
-1793.05 -1004.43
6876.26 5798.15
9201.07 9120.66
-69.2784 7575.51
-5489.36 3427.35
5234.46 8084.37
-1385.33 -7387.53
-6660.72 1363.68
2502.04 1839.02
6382.4 -8045.91
-7643.63 -3249.06
-2788.51 3177.75
-8719.44 -1146.53
8515.06 6243.1
7871.58 -9968.21
9191.78 -3921.48
-972.636 6068.04
-8123.32 -1771.57
5188.7 1807.4
-4196.06 9699.34
-4765.25 -8961.6
7783.71 3849.41
-6349.13 -8877.01
-4786.91 6152.91
2962.01 -8404.51
8107 5318.37
-1653.57 -4681.51
-1503.88 -373.011
4171.96 -2988.81
-4129.91 2043.53
-2957.02 -4938.13
8122.06 6070.34
-8870.09 9998.74
-5701.23 6318.61
1806.14 102.717
6017.95 7040.89
1141.12 3801.66
890.301 4791.99
4924.65 6103.39
944.906 -2113.34
7698.88 -948.093
-6794.97 -3954.69
4370.4 1701.15
5672.3 -1457.65
8712.34 -8457.62
-9414.11 -4244.68
-3395.75 8707.95
-8174.34 -2265.84
8706.69 -3875.57
-5947.24 512.826
6227.15 -9929.28
-2446.29 -2631.74
3872.38 8444.01
-7839.74 -1202.97
4547.41 3105.16
6683.69 2246.29
-7842.93 9888.72
8291.6 6527.47
1589.87 3963.89
-4930.18 302.211
5506.28 -4344.29
6057.53 -7889.47
-5636.34 7883.18
-155.317 -6929.66
-5992.39 3897.45
3583.17 -9765.24
3968.16 -8863.12
-2396.98 -2159.46
9580.9 -236.718
6637.58 4128.3
-7131.56 3321.27
-3625.41 -4974.49
3209.99 -5333.81
-8447.02 -5200.14
8630.08 -3377.2
5102.07 4136.36
2278.51 1159.6
6246.88 6642.17
-957.217 -3908.43
9712.52 3050.4
9989.01 3295.69
3285.15 3957.18
4432.57 -9111.82
-8202.28 4013.47
651.461 8435.3
-1858.23 3519.91
1756.57 4516.36
8545.42 -5033.44
9182.55 -9901.6
-233.582 7812.63
-3278.8 -5131.51
1948.98 8999.72
6028.09 -1804.13
5641.89 -4929.13
4287.43 5354.4
8121.27 4276.45
-1349.91 1406.42
-1766.38 -6917.34
2294.6 31.3459
7096.12 -7053.94
-1533.36 -4762.11
6465.97 -9776.79
9754.25 5011.39
-4810.23 8936.8
5109.79 4956.18
6749.42 -8169.01
9824.68 -1301.59
-9169.29 5852.77
6894.27 6472.6
-9076.36 1181.71
1827 9044.91
-4541.85 -9522.91
451.336 3691.78
-6440.26 -7254.06
-6276.88 -9344.13
-4308 2189.77
-4106.24 -7842.03
2412.98 -4351.99
7169.36 7602.74
-5415.19 2279.15
2558.93 -8665.77
4110.15 2383.6
32.6331 4940.86
-1763.63 -3073.1
1413.45 -839.99
8108.61 -6759.55
-1795.08 -6433.24
-6282.47 8656.26
7258.54 -2722.72
-8597.8 -9018.34
-2066.86 -2905.8
3171.43 3826.9
-747.824 -4415.59
9474.91 -3578.46
-6812.85 -5940.29
8700.7 5746.07
-4606.06 2810.84
-1870.33 5426.57
-2248.3 6366.04
-7646.52 9165.15
-4473.95 -9537.91
-7594.4 3730.97
-5971.15 -3876.87
2387.23 -8712.61
3400.41 3789.43
-7730.95 -8666.45
-9116.37 5440.48
5160.45 135.803
-8975.12 4635.36
6557.34 -5787.97
8695.07 5258.04
9958.1 -5910.99
-1931.12 -1912.22
9515.58 5820.58
-5546.18 -8130.94
4985.73 -20.1318
-7668.85 7391.33
-6289.16 -3640
-6485.54 6098.07
-2352.62 6914.87
-112.506 -83.5656
8248.42 771.121
-4643.09 3408.87
-9093.08 -3618.2
-1955.77 7464.27
593.83 -3260.7
2722.31 551.933
828.303 -9208.81
8639.71 343.884
6611.77 -6906.47
2212.94 1597.51
3073.4 4544.09
-1011.16 6784.24
-9095.92 2503.3
2882.3 -1448.53
-581.831 -7230.2
8467.9 -2333.41
3540.92 -6175.18
-8924.54 4447.84
206.614 -880.309
1912.11 -9199.56
5858.99 -5365.58
1352.38 -3312.71
-4574.39 -7.91316
7031.17 -7962.62
3085.61 -755.884
3634.89 -3840.99
-6211.8 -7376.28
-7056.76 -5307.71
5127.02 5825.55
3243.76 -5454.81
8595.35 1711.66
2211.78 2136.26
5536.47 3287.24
-3415.9 -4256.91
-7593.07 8496.21
-3456.47 8265.92
-6869.37 7895.91
-5046.79 -1443.76
-2112.01 -8015.62
593.626 -9026.39
1228.5 -5771.49
-2867.38 5016.7
-3147.76 75.8629
9708.99 -8020.74
-4098.59 2952.75
-3475.55 -5503.24
-5335.59 8736.23
6633.02 -9799.12
2023.47 -6782.88
-4056.03 4430.41
-8286.66 2487.5
2696.33 -5156.03
383.405 7649.54
3400.21 8271.4
9633.92 -6006.16
9245.01 862.424
-1777.64 -3622.37
